,title,url
190,How Community Design Advocates Can Be a Force for Design Justice,https://nextcity.org/urbanist-news/how-community-design-advocates-can-be-a-force-for-design-justice
191,"To Get People the Help They Need from the Government, Postcards May Be the Answer",https://nextcity.org/urbanist-news/to-get-people-the-help-they-need-from-the-government-postcards-may-be-the
192,Maybe Commercial Rent Shouldn’t Be a Wedge Between Low-Income Housing and Local Business,https://nextcity.org/urbanist-news/maybe-commercial-rent-shouldnt-be-a-wedge-between-low-income-housing
193,‘Convenience Store Healthcare’ Is Expanding,https://nextcity.org/urbanist-news/convenience-store-healthcare-is-expanding
194,Six Solutions to Watch for 2022,https://nextcity.org/features/six-solutions-to-watch-for-2022
195,Next City’s Top 10 Stories of 2021,https://nextcity.org/urbanist-news/next-citys-top-10-stories-of-2021
196,Housing in Brief: Santa Monica Will Offer Housing to People Displaced by 1950s Freeway Construction,https://nextcity.org/urbanist-news/santa-monica-offer-housing-to-people-displaced-1950s-freeway-construction
197,2021 In Review: The Major Housing Stories of the Year,https://nextcity.org/urbanist-news/2021-in-review-the-major-housing-stories-of-the-year
198,Whatever Happened To…These 3 Wintry Solutions?,https://nextcity.org/urbanist-news/whatever-happened-to...these-3-wintry-solutions
199,"In At Least One City, Vision Zero Lives Up to Its Advance Billing",https://nextcity.org/urbanist-news/in-at-least-one-city-vision-zero-lives-up-to-its-advance-billing
200,"Actually, Foundations Keep 95% of Their Endowments",/podcast/actually-foundations-keep-95-of-their-endowments
201,"New Philly Bike Racks Blend Form, Function, Fire Hydrant Access",https://nextcity.org/urbanist-news/new-philly-bike-racks-blend-form-function-fire-hydrant-access
202,2021 In Review: There Are Ways of Doing Things Differently When It Comes to the Economy,https://nextcity.org/urbanist-news/2021-review-there-are-ways-doing-things-differently-when-comes-to-economy
203,Women and People of Color Benefiting Most From Home Business Boom,https://nextcity.org/urbanist-news/women-and-people-of-color-benefiting-most-from-home-business-boom
204,Next City’s Solutions of the Year: Part Two,https://nextcity.org/features/next-citys-solutions-of-the-year-part-two
205,"This Technology Has Cleared 140,000 Marijuana-Related Convictions So Far",/podcast/this-technology-has-cleared-140000-marijuana-related-convictions-so-far
206,A New Kind of Safe Haven: ‘I See a Person Who Just Wants to Be Understood and Loved’,https://nextcity.org/urbanist-news/a-new-kind-of-safe-haven-a-person-who-just-wants-to-be-understood-and-loved
207,USDOT Nudges States To Prioritize Fix-It-First Infrastructure Spending,https://nextcity.org/urbanist-news/usdot-nudges-states-to-prioritize-fix-it-first-infrastructure-spending
208,Why Getting Vaccinated at Church Might Be the Future,https://nextcity.org/urbanist-news/why-getting-vaccinated-at-church-might-be-the-future
209,Worker-First Restaurant Model Steals Ideas From Private Equity (And That’s Okay),https://nextcity.org/urbanist-news/worker-first-restaurant-model-steals-ideas-from-private-equity-and-thats-ok
210,Libraries Will Lead the Equitable Recovery,https://nextcity.org/urbanist-news/libraries-will-lead-the-equitable-recovery
211,New Data Shows Energy Burdens Across 50 Major Cities,https://nextcity.org/urbanist-news/new-data-shows-energy-burdens-across-50-major-cities
212,Next City’s Solutions of the Year: Part One,https://nextcity.org/features/next-citys-solutions-of-the-year-part-one
213,Jackson Project Tells the Story of Food Access Through Art,https://nextcity.org/urbanist-news/jackson-project-tells-the-story-of-food-access-through-art
214,Economics in Brief: Six Starbucks Stores Seek Union Election Following Buffalo Win,https://nextcity.org/urbanist-news/six-starbucks-stores-seek-union-election-following-buffalo-win
215,All Aboard the Company Bus,https://nextcity.org/urbanist-news/all-aboard-the-company-bus
216,Housing in Brief: Kansas City Wins Tenant Right To Counsel,https://nextcity.org/urbanist-news/housing-in-brief-kansas-city-wins-tenant-right-to-counsel
217,Why Activists Are Pushing NYC to End Its Tax Lien Sale,https://nextcity.org/urbanist-news/why-activists-are-pushing-nyc-to-end-its-tax-lien-sale
218,Boston Pilot Project Finds Free Transit Increases Ridership,https://nextcity.org/urbanist-news/boston-pilot-project-finds-free-transit-increases-ridership
219,Colorado Springs Is Building an Open-Access Internet,https://nextcity.org/urbanist-news/colorado-springs-is-building-an-open-access-internet
220,When a City’s Data-Driven Decisions Go Bad,https://nextcity.org/urbanist-news/when-a-citys-data-driven-decisions-go-bad
221,"This Is Our Land, Not A Money-Making Scheme",/podcast/this-is-our-land-not-a-money-making-scheme
222,Looking Ahead to 2022: The Reporters Roundtable,https://nextcity.org/webinars/looking-ahead-to-2022-the-reporters-roundtable
223,How Cities Are Making Holistic Housing Policy,https://nextcity.org/webinars/how-cities-are-making-holistic-housing-policy
224,Detroit’s Only Black-Owned Grocery Store Is Reimagining Food Access,https://nextcity.org/urbanist-news/detroits-only-black-owned-grocery-store-is-reimagining-food-access
225,"It’s a Good Week to Start Thinking About Racism, the Economy and the Fed",https://nextcity.org/urbanist-news/its-a-good-week-to-start-thinking-about-racism-the-economy-and-the-fed
226,Many People With Disabilities Are Paid Pennies; Build Back Better Could Change That,https://nextcity.org/urbanist-news/many-people-disabilities-paid-pennies-build-back-better-could-change-that
227,A Global Reading App Is Ending ‘Book Deserts’ In the U.S.,https://nextcity.org/urbanist-news/a-global-reading-app-is-ending-book-deserts-in-the-us
228,When Reparations Grow From the Grassroots,https://nextcity.org/features/when-reparations-grow-from-the-grassroots
229,Bringing Pocket Parks to ‘Kid Success Neighborhoods’ in Detroit,https://nextcity.org/urbanist-news/bringing-pocket-parks-to-kid-success-neighborhoods-in-detroit
230,Economics in Brief: Kellogg Union Workers Reject Tentative Deal,https://nextcity.org/urbanist-news/economics-in-brief-kellogg-union-workers-reject-tentative-deal
231,Anti-Racist Solutions: A Pecha Kucha Presentation,https://nextcity.org/webinars/anti-racist-solutions-a-pecha-kucha-presentation
232,"How Artists Are Unapologetically Building Black Futures, Today",https://nextcity.org/urbanist-news/how-artists-are-unapologetically-building-black-futures-today
233,Housing in Brief: Nearly 1500 Unhoused LA Residents Died On The Street During the Pandemic,https://nextcity.org/urbanist-news/nearly-1500-unhoused-la-residents-died-on-the-street-during-pandemic
234,St. Paul Unveils App to Help Unsheltered Residents Get Help,https://nextcity.org/urbanist-news/st-paul-unveils-app-to-help-unsheltered-residents-get-help
235,LISC Moves the Needle on Jobs and Poverty with Financial Opportunity Centers,https://nextcity.org/urbanist-news/lisc-moves-needle-on-jobs-and-poverty-with-financial-opportunity-centers
236,Transit Agencies Pivot to Equity and Recoup Ridership,https://nextcity.org/urbanist-news/transit-agencies-pivot-to-equity-and-recoup-ridership
237,The Real Reason Dollar Stores Are Everywhere,/podcast/the-real-reason-dollar-stores-are-everywhere
238,Could Ending ‘Image Deserts’ Create More Sustainable Local News?,https://nextcity.org/urbanist-news/could-ending-image-deserts-create-more-sustainable-local-news
239,Bottom Line Conversations: Street Vendors Fighting for a City That Works for Everyone,https://nextcity.org/webinars/bottom-line-conversations-street-vendors-fighting-for-a-city-that-works-for
240,Why High Uber Fees Mean a Less Inclusive Health Care Industry,https://nextcity.org/urbanist-news/why-high-uber-fees-mean-a-less-inclusive-health-care-industry1
241,Why This “Amazon TIF” Isn’t the Sweetheart Deal It Sounds Like,https://nextcity.org/urbanist-news/why-this-amazon-tif-isnt-the-sweetheart-deal-it-sounds-like
242,‘Nudges’ Can Reduce Plastic Bag Use Even Where Bans or Fees are Banned,https://nextcity.org/urbanist-news/nudges-can-reduce-plastic-bag-use-even-where-bans-or-fees-are-banned
243,Old Duluth Hotel Sees New Life as Housing for At-Risk Seniors,https://nextcity.org/urbanist-news/old-duluth-hotel-sees-new-life-as-housing-for-at-risk-seniors
244,"Facing Eviction from an Urban Farm, Baltimore Activists Continue Their Fight for Food Sovereignty",https://nextcity.org/urbanist-news/facing-eviction-urban-farm-baltimore-activists-fight-for-food-sovereignty
245,CDFI Helps Indigenous Entrepreneurs Thrive During (and After) COVID-19,https://nextcity.org/urbanist-news/cdfi-helps-indigenous-entrepreneurs-thrive-during-and-after-covid-19
246,Need Last-Minute Funding? This Philadelphia Nonprofit Will Get You the Money in Ten Days,https://nextcity.org/urbanist-news/need-last-minute-funding-philadelphia-nonprofit-money-ten-days
247,Economics in Brief: Labor Board Orders Amazon to Hold Unionization Vote Do-Over,https://nextcity.org/urbanist-news/economics-brief-labor-board-orders-amazon-to-hold-unionization-vote-do-over
248,Scalable Climate Responses,https://nextcity.org/webinars/scalable-climate-responses
249,"Pueblo’s Libraries Are Thriving Thanks to Equity-Focused, People-Powered Budgeting",https://nextcity.org/urbanist-news/pueblos-libraries-thriving-thanks-equity-focused-people-powered-budgeting
250,Housing in Brief: A $64 Million Vote for Social Housing Passes in San Francisco,https://nextcity.org/urbanist-news/housing-in-brief-64-million-vote-for-social-housing-passes-in-san-francisco
251,"San Francisco Will Open a Safe Site For People Living In RVs, But It Could Lead To More Towing",https://nextcity.org/urbanist-news/san-francisco-safe-site-for-people-living-in-rvs-but-could-lead-more-towing
252,Manifesting a Liberation Economy: Next City’s Solutions of the Year Keynote,https://nextcity.org/webinars/manifesting-a-liberation-economy-next-citys-solutions-of-the-year-keynote
253,San Diego Trolley Extension Off to Good Start,https://nextcity.org/urbanist-news/san-diego-trolley-extension-off-to-good-start
254,San Antonio Food Incubator Stirs Up New Culinary Businesses,https://nextcity.org/urbanist-news/san-antonio-food-incubator-stirs-up-new-culinary-businesses
255,An ‘Unapologetically Black’ Monument Rises in Los Angeles,/podcast/an-unapologetically-black-monument-rises-in-los-angeles
256,"With Trillions In Build Back Better Funds in the Works, Here’s Some of What We’re Watching",https://nextcity.org/urbanist-news/with-trillions-build-back-better-funds-works-heres-some-of-what-watching
257,What Happens When Frontline City Employees Feel Empowered to Make Change,https://nextcity.org/urbanist-news/what-happens-when-frontline-city-employees-feel-empowered-to-make-change
258,How Philadelphia’s ‘Bail Advocates’ Reduced Pretrial Racial Disparities,https://nextcity.org/urbanist-news/how-philadelphias-bail-advocates-reduced-pretrial-racial-disparities
259,Guaranteed Income Programs Taking Off Across the U.S.,https://nextcity.org/urbanist-news/guaranteed-income-programs-taking-off-across-the-us
260,How Cities Are Addressing Mental Distress,https://nextcity.org/urbanist-news/how-cities-are-addressing-mental-distress
261,USDOT Reveals How It’s Handing Out Infrastructure Money to the States,https://nextcity.org/urbanist-news/usdot-reveals-how-its-handing-out-infrastructure-money-to-the-states
262,This Ride-Hailing App Alternative Is Owned By The Drivers,/podcast/this-ride-hailing-app-alternative-is-owned-by-the-drivers
263,San Francisco Rolls Out E-Scooter Program that Accommodates People with Disabilities,https://nextcity.org/urbanist-news/san-francisco-e-scooter-that-accommodates-people-with-disabilites
264,No Garden? No Problem — This Upstate NY Farm Brings the Garden to You,https://nextcity.org/urbanist-news/no-garden-no-problem-this-upstate-ny-farm-brings-the-garden-to-you
265,Atlanta’s Night Mayor Will Govern More Than Parties,https://nextcity.org/urbanist-news/atlantas-night-mayor-will-govern-more-than-parties
266,Black Credit Unions Coming Out of the Pandemic Stronger Than Before,https://nextcity.org/urbanist-news/black-credit-unions-coming-out-of-the-pandemic-stronger-than-before
267,"In Seattle, Somali Entrepreneurs Build a Mall of Their Own",https://nextcity.org/urbanist-news/in-seattle-somali-entrepreneurs-build-a-mall-of-their-own
268,People Power Stopping Flooding in New Orleans,https://nextcity.org/urbanist-news/people-power-stopping-flooding-in-new-orleans
269,The Federal Reserve’s Reckoning on Racial Equity,https://nextcity.org/features/the-federal-reserves-reckoning-on-racial-equity
270,"Economics in Brief: Government Underestimated Job Growth by 626,000 Over Four Months",https://nextcity.org/urbanist-news/economics-in-brief-government-underestimated-job-growth-by-626000-over-four
271,Top 100 Cycling Cities: New Data Points the Way on Bike Infrastructure Investment,https://nextcity.org/webinars/top-100-cycling-cities-new-data-points-the-way-on-bike-infrastructure-inves
272,Hear Us: A National Tenants’ Bill of Rights Is Foundational for Race Equity,https://nextcity.org/urbanist-news/hear-us-a-national-tenants-bill-of-rights-is-foundational-for-race-equity
273,How a Juice Bar Can Become a Beacon of Wellness in Detroit,https://nextcity.org/urbanist-news/how-a-juice-bar-can-become-a-beacon-of-wellness-in-detroit
274,Housing in Brief: New York Advocates Put Pressure on Kathy Hochul,https://nextcity.org/urbanist-news/housing-in-brief-new-york-advocates-put-pressure-on-kathy-hochul
